Supermercado,Fecha_extraccion,Categoria,Articulo,Precio,id,Nombre_Extraido,Detalle_Extraido,Marca_Extraida,Cantidad_Extraida
IBERIA,03-09-2025 18:12:21,Abarrotes,LIMPIADOR DE SUPERFICIES QUIMICO D-SCALIN 16OZ,110.0,885,LIMPIADOR DE SUPERFICIES,QUIMICO D-SCALIN,D-SCALIN,16OZ
IBERIA,03-09-2025 18:46:13,Abarrotes,PACK RECREOLOGIA 382GRX5X1,325.0,1137,RECREOLOGIA,,RECREOLOGIA,382GRX5X1
IBERIA,03-09-2025 19:08:50,Abarrotes,SAZON SUPER COMPLETO BALDOM 6.3 OZ,60.0,1389,Sazon Super Completo,Completo,Baldom,6.3 oz
IBERIA,03-09-2025 18:12:21,Abarrotes,LIMPIADOR DE SUPERFICIES QUIMICO D-SCALIN 32 OZ,165.0,886,LIMPIADOR DE SUPERFICIES,QUIMICO D-SCALIN,D-SCALIN,32 OZ
IBERIA,03-09-2025 16:49:50,Abarrotes,ACEITE CRISOL MAS 64 OZS,275.01,6,ACEITE CRISOL,MAS,CRISOL,64 Ozs
IBERIA,03-09-2025 18:46:13,Abarrotes,PACO FISH ATUN ACEITE CHUNK 6.5OZ,125.0,1138,ATUN CHUNK,en aceite,Paco Fish,6.5oz
IBERIA,03-09-2025 19:08:50,Abarrotes,SALSA HUNT’S HONGOS 26.5 OZ,180.0,1327,Salsa Hunt’s Hongos,,Hunt’s,26.5 Oz
IBERIA,03-09-2025 19:08:50,Abarrotes,SAZONADOR DE POLLOS 100G,130.0,1390,Sazonador de Pollos,,,100g
IBERIA,03-09-2025 18:46:13,Abarrotes,PACO FISH ATUN ACEITE TROZOS 5 OZ,110.0,1139,ATUN,TROZOS EN ACEITE,Paco Fish,5 oz
IBERIA,03-09-2025 19:08:50,Abarrotes,SALSA HUNTS P/PASTAS CON HIERBAS Y AJO 6,150.0,1328,Salsa Hunts,Para pastas con hierbas y ajo,Hunts,6 unidades
IBERIA,03-09-2025 18:12:21,Abarrotes,LIMPIADOR FABULOSO ALTERNATIVA CLORO PINO 1 G,405.0,887,LIMPIADOR FABULOSO ALTERNATIVA,CLORO PINO,FABULOSO,1 G
IBERIA,03-09-2025 19:08:50,Abarrotes,SAZONADOR PARA PESCADO 100 GR,140.0,1391,Sazonador para pescado,,,100 gr
IBERIA,03-09-2025 18:46:13,Abarrotes,PACO FISH ATUN EN ACEITE DESMENUZADO 5 O,65.0,1140,ATUN EN ACEITE DESMENUZADO,,Paco Fish,5 O
IBERIA,03-09-2025 19:08:50,Abarrotes,SALSA HUNTS P/SPAQUETTI QUESO/AJO 24 OZ,180.0,1329,Salsa Hunts,"Para Spaghetti, con sabor a queso y ajo",Hunts,24 oz
IBERIA,03-09-2025 19:08:50,Abarrotes,SAZONADOR PIMIENTA LIMON 115 GR,160.0,1392,Sazonador,Pimienta Limón,,115 gr
IBERIA,03-09-2025 18:12:21,Abarrotes,LIMPIADOR FABULOSO ALTERNATIVO AL CLORO,315.0,888,LIMPIADOR FABULOSO ALTERNATIVO AL CLORO,,Fabuloso,
IBERIA,03-09-2025 16:49:50,Abarrotes,ACEITE DIAMANTE 64 OZ.,270.0,7,ACEITE DIAMANTE,,DIAMANTE,64 OZ
IBERIA,03-09-2025 18:46:13,Abarrotes,PACO FISH ATUN EN AGUA TROZOS 5 OZ,125.0,1141,ATUN EN AGUA TROZOS,,Paco Fish,5 oz
IBERIA,03-09-2025 19:08:50,Abarrotes,SALSA HUNTS TRADICIONAL 12/24 OZ,180.0,1330,Salsa Hunts Tradicional,,Hunts,12/24 oz
IBERIA,03-09-2025 18:12:21,Abarrotes,LINAZA ENTERA EBENEZER,95.0,889,LINAZA ENTERA,EBENEZER,EBENEZER,
IBERIA,03-09-2025 19:08:50,Abarrotes,SCOTT SERVILLETAS DIA A DIA 24/100,85.0,1393,SERVILLETAS DIA A DIA,,SCOTT,24x100
IBERIA,03-09-2025 18:12:21,Abarrotes,LINAZA ENTERA EBENEZER 16 OZ,185.0,890,LINAZA ENTERA,,EBENEZER,16 OZ
IBERIA,03-09-2025 18:46:13,Abarrotes,PACO FISH SARDINA EN ACEITE 125 GR,41.0,1142,SARDINA,en aceite,Paco Fish,125 gr
IBERIA,03-09-2025 19:08:50,Abarrotes,SALSA INGLESA CONSTANZA / 5 0Z,46.0,1331,Salsa Inglesa Constanza,,Constanza,5 oz
IBERIA,03-09-2025 16:49:50,Abarrotes,AGUA CON GAS PERRIER 330 ML,105.0,8,AGUA CON GAS,,ERROR,
IBERIA,03-09-2025 19:08:50,Abarrotes,SEMILLA DEL ESTE SURTIDAS GRANDE,395.0,1394,SEMILLA DEL ESTE,SURTIDAS GRANDE,,
IBERIA,03-09-2025 18:12:21,Abarrotes,LINDA CACHUP 14 ONZ (DOY PACK),75.0,891,Cachup,,Linda,14 oz
IBERIA,03-09-2025 18:46:13,Abarrotes,PACO FISH SARDINA EN TOMATE 125 GR,42.0,1143,Sardina en tomate,,Paco Fish,125 gr
IBERIA,03-09-2025 19:08:50,Abarrotes,SALSA MEXICANA ROJA 250 GRS,130.0,1332,Salsa Mexicana Roja,,,250 grs
IBERIA,03-09-2025 16:49:50,Abarrotes,AGUA CRYSTAL 1 GL,80.0,9,AGUA,CRYSTAL,CRYSATAL,1 GL
IBERIA,03-09-2025 19:08:50,Abarrotes,SEMILLAS DE CAJUIL 7 OZ. SEMILLAS DEL ES,355.0,1395,SEMILLAS DE CAJUIL,,,7 OZ
IBERIA,03-09-2025 18:12:21,Abarrotes,LINDA CATCHUP 1 KL.,130.0,892,CATCHUP,,LINDA,1 KL
IBERIA,03-09-2025 18:46:13,Abarrotes,PACO FISH SARDINAS C/PICANTE 15 OZ,120.0,1144,Sardinas,Con picante,Paco Fish,15 oz
IBERIA,03-09-2025 19:08:50,Abarrotes,SALSA P/PIZZA CIRIO 12/400GR,145.0,1333,Salsa para Pizza,,Cirio,12 x 400gr
IBERIA,03-09-2025 19:08:50,Abarrotes,SERVILLETA DE PRIMERA 400 UD,135.0,1396,SERVILLETA,DE PRIMERA,,400 UD
IBERIA,03-09-2025 16:49:50,Abarrotes,AGUA DE PRIMERA 16 OZ,11.0,10,AGUA DE PRIMERA,,PRIMERA,16 OZ
IBERIA,03-09-2025 16:49:50,Abarrotes,AGUA TONICA SCHWEPPES 4/SIX PACK,100.0,11,AGUA TONICA,,SCHWEPPES,4/SIX PACK
IBERIA,03-09-2025 19:08:50,Abarrotes,SALSA P/TACOS SUAVE 8/9 OZ R/10594032,305.0,1334,Salsa para tacos suave,,,8/9 oz
IBERIA,03-09-2025 18:46:13,Abarrotes,PACO FISH SARDINAS C/TOMATE 7.6 OZ,75.0,1145,Sardinas,Con tomate,Paco Fish,7.6 oz
IBERIA,03-09-2025 18:12:21,Abarrotes,LINDA CATCHUP VIDRIO 14 OZ.,75.0,893,CATCHUP,,LINDA,14 OZ
IBERIA,03-09-2025 18:46:13,Abarrotes,PACO FISH SARDINAS CON TOMATE 15 OZ,125.0,1146,SARDINAS CON TOMATE,,Paco Fish,15 oz
IBERIA,03-09-2025 19:08:50,Abarrotes,SERVILLETA NIVEO COMERCIALES 60/50,15.0,1397,Servilleta,Niveo Comerciales 60/50,Niveo,
IBERIA,03-09-2025 18:12:21,Abarrotes,LINDA GARBANZOS COCIDOS 15 OZ.,65.0,894,Garbanzos Cocidos,,Linda,15 oz
IBERIA,03-09-2025 16:49:50,Abarrotes,AJI CUBANELA LB,34.0,12,AJI CUBANELA,,,LB
IBERIA,03-09-2025 19:08:50,Abarrotes,SALSA PARA TACOS MEDIUM 8/9 OZ,305.0,1335,Salsa para tacos,medium,,8/9 oz
IBERIA,03-09-2025 19:08:50,Abarrotes,SERVILLETAS BINGO 400 UD,110.0,1398,Servilletas,Bingo,Bingo,400 ud
IBERIA,03-09-2025 18:46:13,Abarrotes,PACO FISH SARDINAS EN ACEITE 15 0Z.,135.0,1147,SARDINAS,En aceite,Paco Fish,15 oz
IBERIA,03-09-2025 18:12:21,Abarrotes,LINDA GUANDULES VERDES 15 OZ.,95.0,895,GUANDULES VERDES,,LINDA,15 OZ
IBERIA,03-09-2025 16:49:50,Abarrotes,AJI LONGANICERO LB,150.0,13,AJI LONGANICERO,,,LB
IBERIA,03-09-2025 19:20:03,Abarrotes,SERVILLETAS DE PRIMERA 250 UD,150.0,1399,Servilletas,Primera,Primera,250 ud
IBERIA,03-09-2025 19:08:50,Abarrotes,SALSA TOSTITOS C/QUESO 425 GR,250.0,1336,Salsa Tostitos,Con queso,Tostitos,425 gr
IBERIA,03-09-2025 18:46:13,Abarrotes,PACO FISH SARDINAS EN AGUA 15 OZ,135.0,1148,SARDINAS,en agua,Paco Fish,15 oz
IBERIA,03-09-2025 16:49:50,Abarrotes,AJINOMOTO VIZCAYA / 95 GRS. REF.1624,48.0,14,VIZCAYA,,AJINOMOTO,95 GR
IBERIA,03-09-2025 18:12:21,Abarrotes,LINDA GUANDULES VERDES 8 OZ,53.0,896,GUANDULES VERDES,,LINDA,8 OZ
IBERIA,03-09-2025 19:08:50,Abarrotes,SALTINA HATUEY 24/10/4,95.0,1337,SALTINA,HATUEY,HATUEY,24/unidades
IBERIA,03-09-2025 18:46:13,Abarrotes,PACO FISH SARDINAS EN AGUA PLANA 125G,41.0,1149,SARDINAS,EN AGUA PLANA,Paco Fish,125g
IBERIA,03-09-2025 19:20:03,Abarrotes,SERVILLETAS FAMILIA DECORADA 36/100 7000,90.0,1400,Servilletas,Familia Decorada,,36 paquetes de 100 servilletas cada uno (total 3600 servilletas)
IBERIA,03-09-2025 19:08:50,Abarrotes,SALVADO DE TRIGO 8 OZ,65.0,1338,Salvado de trigo,,,8 oz
IBERIA,03-09-2025 18:12:21,Abarrotes,LINDA HABICHUELAS BLANCAS 15 OZ.,70.0,897,Habichuelas Blancas,,Linda,15 oz
IBERIA,03-09-2025 16:49:50,Abarrotes,AJO EN PASTA CONSTANZA / 4.5 OZ 48/1,80.0,15,AJO EN PASTA,CONSTANZA,CONSTANZA,4.5 OZ
IBERIA,03-09-2025 18:46:13,Abarrotes,PACO FISH SARDINAS EN TOMATE C/COCO 15 O,135.0,1150,SARDINAS EN TOMATE,Con coco,Paco Fish,15 unidades
IBERIA,03-09-2025 16:49:50,Abarrotes,AJO EN PASTA CONSTANZA 15 OZ,200.0,16,AJO EN PASTA,CONSTANZA,CONSTANZA,15 OZ
IBERIA,03-09-2025 18:12:21,Abarrotes,LINDA HABICHUELAS NEGRAS 15 OZ.,65.0,898,Habichuelas Negras,,Linda,15 oz
IBERIA,03-09-2025 19:20:03,Abarrotes,SERVILLETAS FAMILIA NORMAL 2/1 18X200 RF,150.0,1401,Servilletas,"Familia Normal, tamaño 2/1 (doble hoja), longitud de 200 metros por ancho de 18 cm",Familia,1 rollo
IBERIA,03-09-2025 19:20:03,Abarrotes,SERVILLETAS NIVEO 10/500,115.0,1402,Servilletas,Niveo,Niveo,500 unidades
IBERIA,03-09-2025 18:46:13,Abarrotes,PACO FISH SARDINAS PARA LOCRIO 15 OZ,125.0,1151,SARDINAS PARA LOCRIO,,Paco Fish,15 oz
IBERIA,03-09-2025 19:08:50,Abarrotes,SAN PELLEGRINO 24/500ML,105.0,1339,SAN PELLEGRINO,Gaseosa embotellada,San Pellegrino,24 botellas de 500ml
IBERIA,03-09-2025 18:23:40,Abarrotes,LINDA HABICHUELAS ROJAS 8 OZ.,43.0,899,Habichuelas Rojas,,Linda,8 oz
IBERIA,03-09-2025 16:49:50,Abarrotes,AJO EN PASTA CONSTANZA 8 0Z.,130.0,17,AJO EN PASTA,CONSTANZA,CONSTANZA,8 OZ
IBERIA,03-09-2025 19:08:50,Abarrotes,SAN PEREGRINO AGUA 750 ML,200.0,1340,AGUA,,SAN PEREGRINO,750 ML
IBERIA,03-09-2025 19:20:03,Abarrotes,SIMILAC 1 IMMUNIFY 850GRS,1700.0,1403,SIMILAC 1 IMMUNIFY,,Similac,850 grs
IBERIA,03-09-2025 18:23:40,Abarrotes,LINDA HABICHUELAS ROJAS 15 OZ.,65.0,900,Habichuelas Rojas,,Linda,15 Oz
IBERIA,03-09-2025 18:46:13,Abarrotes,PACO FISH SARDINAS TOMATE C/COCO 7.6 OZ,75.0,1152,Sardinas,"En conserva, con tomate y coco",Paco Fish,7.6 oz
IBERIA,03-09-2025 16:49:50,Abarrotes,AJO EN PASTA EL GUSTOSO / 20 OZ,185.0,18,AJO EN PASTA,EL GUSTOSO,EL GUSTOSO,20 OZ
IBERIA,03-09-2025 19:08:50,Abarrotes,SANDIA LB,27.0,1341,SANDIA,,,LB
IBERIA,03-09-2025 19:20:03,Abarrotes,SIMILAC 2 PRO-SENSITIVE 850G,1600.0,1404,SIMILAC 2 PRO-SENSITIVE,,Similac,850g
IBERIA,03-09-2025 18:46:13,Abarrotes,PAPAS SELECTAS LB,45.0,1153,PAPAS SELECTAS,,,LB
IBERIA,03-09-2025 16:49:50,Abarrotes,AJO EN PASTA EL GUSTOSO 12/36OZ.,320.0,19,AJO EN PASTA,EL GUSTOSO,EL GUSTOSO,12/36OZ
IBERIA,03-09-2025 18:23:40,Abarrotes,LINDA MAIZ DULCE 15 OZ.,90.0,901,MAIZ DULCE,,LINDA,15 OZ
IBERIA,03-09-2025 19:20:03,Abarrotes,SIMILAC NEOSURE WITH LCP 370 GR,1050.0,1405,SIMILAC NEOSURE,WITH LCP,SIMILAC,370 GR
IBERIA,03-09-2025 16:49:50,Abarrotes,AJO EN PASTA EL GUSTOSO 48 /5.5 0Z.,59.0,20,AJO EN PASTA,EL GUSTOSO,EL GUSTOSO,5.5 OZ
IBERIA,03-09-2025 19:08:50,Abarrotes,SANDWICH DINO FRESA 18/12 22.9 OZ,145.0,1342,SANDWICH DINO,FRESA 18/12,DINO,22.9 OZ
IBERIA,03-09-2025 18:46:13,Abarrotes,PAPEL ALUMINIO DIAMOND /25 FT. #00084,95.0,1154,Papel Aluminio,"DIAMOND, largo 25 ft.",DIAMOND,1rollo
IBERIA,03-09-2025 18:23:40,Abarrotes,LINDA NECTAR DE PERA 10.5 OZ,31.0,902,Nectar de pera,,Linda,10.5 oz
IBERIA,03-09-2025 19:08:50,Abarrotes,SANDWICH DUPLEX 24/12 GALLETAS GUARINA #,90.0,1343,SANDWICH DUPLEX,24/12 GALLETAS GUARINA,GUARINA,24 unidades
IBERIA,03-09-2025 18:46:13,Abarrotes,PAPEL FAMILIA DELUX 4 ROLLOS,275.0,1155,Papel Familia,Delux,Familia,4 rollos
IBERIA,03-09-2025 16:49:50,Abarrotes,AJONJOLI AMERICANO 12 OZ,175.0,21,AJONJOLI AMERICANO,,,12 OZ
IBERIA,03-09-2025 19:20:03,Abarrotes,SIMILAC NRO 3 400GR 24/1 REF:3301,630.0,1406,SIMILAC NRO 3,,Similac,400 gr
IBERIA,03-09-2025 18:23:40,Abarrotes,LINDA PASTA DE TOMATE 12 OZ.,80.0,903,PASTA DE TOMATE,,LINDA,12 OZ
IBERIA,03-09-2025 19:20:03,Abarrotes,SIMILAC TOTAL COMFORT 360G,1100.0,1407,SIMILAC TOTAL,COMFORT,SIMILAC,360g
IBERIA,03-09-2025 19:08:50,Abarrotes,SANJUANERA HAB. BLANCA 2LB,115.0,1344,Sanjuanera Habana Blanca,,,2lb
IBERIA,03-09-2025 16:49:50,Abarrotes,AJONJOLI CRIOLLO 16 OZ EBEN-EZER,210.0,22,Ajonjolí Criollo,,Eben-Ezer,16 oz
IBERIA,03-09-2025 18:23:40,Abarrotes,LINDA PASTA DE TOMATE 1KL,210.0,904,PASTA DE TOMATE,,LINDA,1Kl
IBERIA,03-09-2025 19:08:50,Abarrotes,SANJUANERA HAB. JACOMELO 2 LB,150.0,1345,Sanjuanera Hab.,,Jacomelo,2 lb
IBERIA,03-09-2025 18:46:13,Abarrotes,PAPEL GAVIOTA 12/4,50.0,1156,Papel,Gaviota,Gaviota,12/caja
IBERIA,03-09-2025 19:20:03,Abarrotes,SIRENA ATUN EN ACEITE SOLIDO 5 OZ,115.0,1408,ATUN,En aceite sólido,SIRENA,5 oz
IBERIA,03-09-2025 16:49:50,Abarrotes,AJONJOLI SELECTO PRO-EDEN,150.0,23,AJONJOLI,SELECTO,PRO-EDEN,
IBERIA,03-09-2025 18:23:40,Abarrotes,LINDA PASTA DE TOMATE 8 0Z,65.0,905,PASTA DE TOMATE,,LINDA,8 Oz
IBERIA,03-09-2025 19:08:50,Abarrotes,SANJUANERA HAB. NEGRA 2 LB.,120.0,1346,Sanjuanera Habanera Negra,,,2 lb
IBERIA,03-09-2025 18:46:13,Abarrotes,PAPEL HIG NIVEO DOBLE 4/12 RF.PP1005,285.0,1157,PAPEL HIG,NIVEO DOBLE,NIVEO,4x12
IBERIA,03-09-2025 18:46:13,Abarrotes,PAPEL HIGIENICO DE PRIMERA 24 ROLLOS,445.0,1158,Papel Higiénico,De primera calidad,,24 rollos
IBERIA,03-09-2025 19:20:03,Abarrotes,SIRENA SARDINA SALSA TOMATE 15 OZ,95.0,1409,Sardina,Con salsa de tomate,Sirena,15 oz
IBERIA,03-09-2025 16:49:50,Abarrotes,ALACT KIDS 4 PV VAN 800G,1200.0,24,KIDS 4,,ALACT,800g
IBERIA,03-09-2025 18:23:40,Abarrotes,LINDA PETIT POIS 15 OZ.,90.0,906,PETIT POIS,,LINDA,15 OZ
IBERIA,03-09-2025 19:08:50,Abarrotes,SANJUANERA HABICHUELA LARGA 2 LB,175.0,1347,Habichuela larga,,Sanjuanera,2 lb
IBERIA,03-09-2025 19:20:03,Abarrotes,SIRENA SARDINAS EN SALSA DE TOMATE 200G,51.0,1410,SARDINAS,EN SALSA DE TOMATE,SIRENA,200g
IBERIA,03-09-2025 18:46:13,Abarrotes,PAPEL HIGIENICO DE PRIMERA 4 ROLLOS,95.0,1159,Papel Higiénico,"De primera calidad, 4 rollos",,4 rollos
IBERIA,03-09-2025 18:23:40,Abarrotes,LINDA PETIT POIS 8 0Z.,60.0,907,PETIT POIS,,LINDA,8 Oz
IBERIA,03-09-2025 16:49:50,Abarrotes,ALACTA KIDS 4 PV VAN 1500G,2050.0,25,KIDS 4 PV VAN,,ALACTA,1500g
IBERIA,03-09-2025 19:08:50,Abarrotes,SANTAL COCTEL DE NECTARES 1L,80.0,1348,COCTEL DE NECTARES,,SANTAL,1L
IBERIA,03-09-2025 16:49:50,Abarrotes,APIO LB,26.0,34,APIO,LB,,1+LB
IBERIA,03-09-2025 18:46:13,Abarrotes,PAPEL HIGIENICO DOBLE CAPA BINGO,51.0,1160,Papel Higiénico,Doble Capa,Bingo,
IBERIA,03-09-2025 19:20:03,Abarrotes,SIRENA SARDINAS P/LOCRIO 15 OZ,100.0,1411,SARDINAS P/LOCRIO,,SIRENA,15 OZ
IBERIA,03-09-2025 18:23:40,Abarrotes,LINDA SALSA DE TOMATE COND. 8 OZ.,44.0,908,SALSA DE TOMATE,CONDIMENTO,LINDA,8 OZ
IBERIA,03-09-2025 19:20:03,Abarrotes,SOBRINO FRESA 12/8 0Z.,125.0,1412,Fresa,,Sobrino,12 oz
IBERIA,03-09-2025 19:08:50,Abarrotes,SANTAL JUGO CEREZA 1L,80.0,1349,Jugo Cereza,,Santal,1L
IBERIA,03-09-2025 18:46:13,Abarrotes,PAPEL HIGIENICO FAMILIA BLANCO 4 ROLLOS,160.0,1161,Papel Higiénico,"Familia Blanco, 4 rollos",Familia,4 rollos
IBERIA,03-09-2025 19:08:50,Abarrotes,SANTAL JUGO DE MANZANA ROJA 1 LITRO,80.0,1350,Jugo de manzana roja,,Santal,1 litro
IBERIA,03-09-2025 18:23:40,Abarrotes,LINDA SALSA PARA PIZZA 15 OZ,70.0,909,SALSA PARA PIZZA,,LINDA,15 OZ
IBERIA,03-09-2025 16:49:50,Abarrotes,ALACTA PLUS NEW FORMULA EN POLVO 800GR,1200.0,26,ALACTA PLUS NEW FORMULA,en polvo,ALACTA,800gr
IBERIA,03-09-2025 19:20:03,Abarrotes,SOBRINO POUCH CHOC. 24/160 GRS,74.0,1413,SOBRINO POUCH CHOC,,SOBRINO,24x160 GR
IBERIA,03-09-2025 18:46:13,Abarrotes,PAPEL HIGIENICO FAMILIA CON AROMA GRANDE,485.0,1162,Papel Higiénico,"Familia con aroma, grande",Familia,No especificada
IBERIA,03-09-2025 18:23:40,Abarrotes,LINDA VEGETALES MIXTOS 16 OZ.,95.0,910,VEGETALES MIXTOS,,LINDA,16 OZ
IBERIA,03-09-2025 19:08:50,Abarrotes,SANTAL JUGO FRESA CHINOLA 1L,80.0,1351,Jugo,Fresa Chinola,Santal,1L
IBERIA,03-09-2025 16:49:50,Abarrotes,ALACTA PLUS PV VAN 1500.G/6LATA,2000.0,27,ALACTA PLUS PV,,ALACTA,1500.g/6Lata
IBERIA,03-09-2025 19:20:03,Abarrotes,SOBRINO POUCH FRESA 24/160 GRS,80.0,1414,Pouch Fresa,,Sobrino,24x160g
IBERIA,03-09-2025 18:46:13,Abarrotes,PAPEL HIGIENICO JUMBO DOBLE HIGIENE 4 ROLLOS,115.0,1163,Papel Higiénico,Jumbo Doble Higiene,No especificada en la descripción proporcionada,4 rollos
IBERIA,03-09-2025 16:49:50,Abarrotes,ALACTA PLUS PV VAN 375.G/6LATA,660.0,28,ALACTA PLUS PV,Van,ALACTA,375.g x 6 lata
IBERIA,03-09-2025 19:08:50,Abarrotes,SANTAL JUGO MANZANA /1 L,75.0,1352,Jugo de Manzana,,Santal,1 L
IBERIA,03-09-2025 18:23:40,Abarrotes,LISTAMILK LECHE LIQUIDA 1.5 LT,95.0,911,L ISTAMILK LECHE LIQUIDA,,LISTAMILK,1.5 LT
IBERIA,03-09-2025 16:49:50,Abarrotes,ALBO FABADA ASTURIANA 425 GR RF: 00644,135.0,29,FABADA ASTURIANA,,ALBO,425 GR
IBERIA,03-09-2025 18:23:40,Abarrotes,LOPEZ MERCIER VINO BLANCO 750ML,195.0,912,Vino Blanco,,Lopez Mercier,750ml
IBERIA,03-09-2025 19:20:03,Abarrotes,SODA GALLETAS FIESTA 20PAQ,130.0,1415,SODA GALLETAS FIESTA,,,20PAQ
IBERIA,03-09-2025 19:08:50,Abarrotes,SANTAL JUGO UVA 1L,80.0,1353,Jugo de uva,,Santal,1L
IBERIA,03-09-2025 19:20:03,Abarrotes,SODA NORMAL AVIVA PACK 20UD,140.0,1416,SODA NORMAL,AVIVA,AVIVA,20 UD
IBERIA,03-09-2025 16:49:50,Abarrotes,ALBO FABADA ASTURIANA 850 GR RF: 00647,250.0,30,FABADA ASTURIANA,,ALBO,850 GR
IBERIA,03-09-2025 18:46:13,Abarrotes,PAPEL HIGIENICO MEDIANO FAMILIA,100.0,1164,Papel Higiénico,Mediano Familiar,,
IBERIA,03-09-2025 18:23:40,Abarrotes,LOPEZ MERCIER VINO TINTO 750ML,295.0,913,Vino tinto,,Lopez Mercier,750ml
IBERIA,03-09-2025 18:46:13,Abarrotes,PAPEL HIGIENICO RINDEMAX SCOTT 12 ROLLOS,380.0,1165,Papel Higiénico,Rindemax,Scott,12 rollos
IBERIA,03-09-2025 19:08:50,Abarrotes,SANTAL NECTAR DE GUAYABA 1 L,80.0,1354,Nectaar de Guayaba,SANTAL,SANTAL,1 L
IBERIA,03-09-2025 19:20:03,Abarrotes,SODA SALTINA AVIVA PACK 20UD,145.0,1417,SODA SALTINA,AVIVA,AVIVA,20 UD
IBERIA,03-09-2025 16:49:50,Abarrotes,ALPISTE PULVERIZADO 8 OZ,190.0,31,Alpiste Pulverizado,,,8 Oz
IBERIA,03-09-2025 18:23:40,Abarrotes,LOS CANDILES VINO BLANCO 750ML,195.0,914,Vino Blanco,,LOS CANDILES,750ml
IBERIA,03-09-2025 18:46:13,Abarrotes,PAPEL HIGIENICO SCOTT RINDEMAX 4 ROLLOS,150.0,1166,Papel Higiénico,Rindemax,Scott,4 rollos
IBERIA,03-09-2025 19:08:50,Abarrotes,SANTAL NECTAR DE MANGO 1 LT,72.0,1355,SANTAL NECTAR DE MANGO,,SANTAL,1 LT
IBERIA,03-09-2025 19:20:03,Abarrotes,SOPA BEEF BROTH CAMPBELL’S 24/ 10.50 0Z.,195.0,1418,SOPA BEEF BROTH,,CAMPBELL’S,24 x 10.50 OZ
IBERIA,03-09-2025 16:49:50,Abarrotes,ANCHOR BOLSA D/LECHE 800G,530.0,32,Bolsa de leche,Leche en bolsa,Anchor,800g
IBERIA,03-09-2025 18:23:40,Abarrotes,LOS CANDILES VINO TINTO 750ML.,230.0,915,Vino tinto,,Los Candiles,750ml
IBERIA,03-09-2025 18:46:13,Abarrotes,PAPEL HIGIENICO SUAVE ULTRA BT 2 PLY 280 SHEETS 12 ROLLOS,285.0,1167,Papel Higiénico,"Suave Ultra, 2 Ply, 280 Hojas por Rollo",BT,12 Rollos
IBERIA,03-09-2025 19:08:50,Abarrotes,SANTAL NECTAR DE PERA 1 L,80.0,1356,SANTAL NECTAR DE PERA,,SANTAL,1 L
IBERIA,03-09-2025 16:49:50,Abarrotes,ANIS DULCE ESPECIAS DE ORIENTE /85 GR,75.0,33,Anis Dulce,Especias de Oriente,,85 gr
IBERIA,03-09-2025 19:20:03,Abarrotes,SOPA CAMPBELLS CHIKEN VEGETABLE 10.50 OZ,165.0,1419,SOPA CAMPBELL'S CHIKEN VEGETABLE,,CAMPBELL'S,10.50 OZ
IBERIA,03-09-2025 18:23:40,Abarrotes,LUSTRA MUEBLE VAINILLA 250ML VIRGINIA,135.0,916,LUSTRA MUEBLE,VAINILLA,VIRGINIA,250ML
IBERIA,03-09-2025 18:46:13,Abarrotes,PAPEL HIGIENICODE PRIMERA 12 ROLLOS,285.0,1168,Papel Higiénico,Code Primera,Primera,12 rollos
IBERIA,03-09-2025 19:08:50,Abarrotes,SANTAL NECTAR MELOCOTON 1L,80.0,1357,SANTAL NECTAR MELOCOTON,Nectar de melocotón,Santal,1L
IBERIA,03-09-2025 16:49:50,Abarrotes,ARGAL JAMON YORK SANDWICH LBS,260.0,35,Jamon York Sandwich,,Argal,
IBERIA,03-09-2025 19:20:03,Abarrotes,SOPA DE FIDEOS CHOICE DE CERDO /75 GRS,44.0,1420,SOPA DE FIDEOS,DE FIDEOS CHOICE DE CERDO,CHOICE,75 GRAMS
IBERIA,03-09-2025 18:23:40,Abarrotes,LUSTRAMUEBLES VIRGINIA LAVANDA 250 ML,135.0,917,Lustramuebles,Virginia Lavanda,Virginia,250 ml
IBERIA,03-09-2025 18:46:13,Abarrotes,PAPEL NIVEO 3 EN 1 12/4,90.0,1169,Papel Niveo 3 En 1,,Niveo,12 hojas
IBERIA,03-09-2025 19:08:50,Abarrotes,SANTAL SIX PACK 200 ML,135.0,1358,SANTAL,Six pack,Santal,6 botellas de 200 ml
IBERIA,03-09-2025 16:49:50,Abarrotes,ARIEL DETERGENTE EN REGULAR 1500GRS,435.0,36,Ariel,Detergente en regular,Ariel,1500 grs
IBERIA,03-09-2025 18:23:40,Abarrotes,M.O. PICKLES WHOLE MO 12/16OZ,125.0,918,PICKLES WHOLE,MO,M.O.,12/16OZ
IBERIA,03-09-2025 19:20:03,Abarrotes,SOPA INSTANT DE CAMARON 75 GR,44.0,1421,SOPA INSTANT DE CAMARON,,,75 GR
IBERIA,03-09-2025 18:46:13,Abarrotes,PAPEL TOALLA DE PRIMERA 15MTS 1 ROLLO,95.0,1170,Papel Toalla,"Primera, 15 metros",Primera,1 Rollo
IBERIA,03-09-2025 19:08:50,Abarrotes,SANTIVERI DIGESTIVE ARANDANOS GALLETAS 1,135.0,1359,DIGESTIVE,ARANDANOS GALLETAS,SANTIVERI,1
IBERIA,03-09-2025 18:46:13,Abarrotes,PAPEL TOALLA DOMINO 1 ROLLO,85.0,1171,Papel Toalla,"Domino, 1 rollo",Domino,1rollo
